product_id,product_code,mart_id,name,capacity,original_price,sale_price,detail_url,img_url,add_date,manufacture,capacity_2
30699237,99237,306,머거본/믹스파티,800g,9900,8750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=99237,https://dnmart.co.kr/attach/list_img_ok/0_8801133001849_list_ok.jpg,2023-10-07,No_data,No_data
306905228,905228,306,포스트/아몬드후레이크,620g,9300,6980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=905228,https://dnmart.co.kr/attach/list_img_4/20013022142957196_list.gif,2023-10-07,No_data,No_data
3061368990,1368990,306,오뚜기/나주식 쇠고기곰탕,500g,5800,4980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1368990,https://dnmart.co.kr/attach/list_img_2/0_8801045516240_list.jpg,2023-10-07,오뚜기,No_data
306222586,222586,306,매일/바이오드링킹*스트로베리,250ml,1850,1380,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=222586,https://dnmart.co.kr/attach/list_img/0_8801121767139_list.GIF,2023-10-07,No_data,No_data
306171907,171907,306,매일/바이오*플레인,85g*4,3750,2850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=171907,https://dnmart.co.kr/attach/list_img_3/0_8801121510193_list.gif,2023-10-07,No_data,No_data
30698164,98164,306,풀무원/뮤즐리,430g,8500,6980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=98164,https://dnmart.co.kr/attach/list_img/0_8801114122891_list.GIF,2023-10-07,풀무원,No_data
306156310,156310,306,cj/쁘띠첼*복숭아기획,90g*3입,3750,3250,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=156310,https://dnmart.co.kr/attach/list_img_ok/0_8801007004716_list_ok.jpg,2023-10-07,CJ,No_data
3061524386,1524386,306,오뚜기/페퍼로니치즈크러스트피자,510g,9700,7950,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1524386,https://dnmart.co.kr/attach/list_img_4/141_141_2105171724_820_list.jpg,2023-10-07,오뚜기,No_data
306868549,868549,306,오뚜기/오즈키친*단호박죽,450g,4250,3280,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=868549,https://dnmart.co.kr/attach/list_img_4/19110117441614189_list.gif,2023-10-07,오뚜기,No_data
306164542,164542,306,리스테린/쿨민트,750ml,9800,8980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=164542,https://dnmart.co.kr/attach/list_img_ok/0_8801008700129_list_ok.jpg,2023-10-07,No_data,No_data
306654426,654426,306,피죤/미모사*리필기획,1.6L*2,6980,5850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=654426,https://dnmart.co.kr/attach/list_img_3/0_8801101883842_list.gif,2023-10-07,No_data,No_data
306654427,654427,306,피죤/블루비앙카*리필기획,1.6L*2,6980,5850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=654427,https://dnmart.co.kr/attach/list_img_3/0_8801101883859_list.gif,2023-10-07,No_data,No_data
3061384045,1384045,306,롯데/칠성사이다*제로기획,1.5L*2,5350,4750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1384045,https://dnmart.co.kr/attach/list_img_4/141_141_2104051059_155_list.jpg,2023-10-07,롯데,No_data
306498471,498471,306,페브리즈/은은한향*용기,370ml,8200,6750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=498471,https://dnmart.co.kr/attach/list_img_2/0_4902430741873_list.gif,2023-10-07,No_data,No_data
30692922,92922,306,베지밀/아몬드와호두두유 box,190ml*24입,23500,19800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=92922,https://dnmart.co.kr/attach/list_img_ok/0_8801033790232_list_ok.jpg,2023-10-07,No_data,No_data
